"カメラ","camera","カメラ (Kamera)

Literal meaning: “camera”.

Usage: A camera.

Politeness: Neutral.

Examples:
カメラ です。→ (It is) a camera.
これは カメラ です。→ This is a camera.

👉 Think of it as: “camera.”"
"コンピューター","computer","コンピューター (Kompyūtā)

Literal meaning: “computer”.

Usage: A computer.

Politeness: Neutral.

Examples:
コンピューター です。→ (It is) a computer.
これは コンピューター です。→ This is a computer.

👉 Think of it as: “computer.”"
"じどうしゃ","automobile, car","じどうしゃ (Jidousha)

Literal meaning: “automobile, car”.

Usage: A automobile, car.

Politeness: Neutral.

Examples:
じどうしゃ です。→ (It is) a automobile, car.
これは じどうしゃ です。→ This is a automobile, car.

👉 Think of it as: “automobile, car.”"
"つくえ","desk","つくえ (Tsukue)

Literal meaning: “desk”.

Usage: A desk.

Politeness: Neutral.

Examples:
つくえ です。→ (It is) a desk.
これは つくえ です。→ This is a desk.

👉 Think of it as: “desk.”"
"いす","chair","いす (Isu)

Literal meaning: “chair”.

Usage: A chair.

Politeness: Neutral.

Examples:
いす です。→ (It is) a chair.
これは いす です。→ This is a chair.

👉 Think of it as: “chair.”"
"チョコレート","chocolate","チョコレート (Chokorēto)

Literal meaning: “chocolate”.

Usage: A chocolate.

Politeness: Neutral.

Examples:
チョコレート です。→ (It is) a chocolate.
これは チョコレート です。→ This is a chocolate.

👉 Think of it as: “chocolate.”"
"コーヒー","coffee","コーヒー (Kōhī)

Literal meaning: “coffee”.

Usage: A coffee.

Politeness: Neutral.

Examples:
コーヒー です。→ (It is) a coffee.
これは コーヒー です。→ This is a coffee.

👉 Think of it as: “coffee.”"
"えいご","the English language","えいご (Eigo)

Literal meaning: “the English language”.

Usage: Refers to the English language.

Politeness: Neutral.

Examples:
これは えいご です。→ This is English.
えいご の ほん です。→ (It is) an English book.

👉 Think of it as: “English (language).”"
"にほんご","the Japanese language","にほんご (Nihongo)

Literal meaning: “the Japanese language”.

Usage: Refers to the Japanese language.

Politeness: Neutral.

Examples:
にほんご は むずかしい です。→ Japanese is difficult.
にほんご の じしょ です。→ (It is) a Japanese dictionary.

👉 Think of it as: “Japanese (language).”"
"～ご","~ language","～ご (～go)

Literal meaning: “~ language”.

Usage: Suffix added to a country/area to mean ‘the ~ language’.

Politeness: Neutral.

Examples:
にほんご → Japanese language.
えいご → English language.

👉 Think of it as: “~ language (suffix).”"
"なん","what","なん

Literal meaning: “what”.

Usage: Interrogative pronoun asking for an identity or content.

Politeness: Neutral.

Examples:
これは なん ですか。→ What is this?
おなまえ は なん ですか。→ What is your name?

👉 Think of it as: “What?”"
"そう","so","そう (Sou)

Literal meaning: “so”.

Usage: Response meaning ‘so/that’s right’ or to show agreement/confirmation.

Politeness: Neutral.

Examples:
A: これは ほん ですか。 B: そう。→ A: Is this a book? B: Yes/that’s right.
そう です。→ That’s right.

👉 Think of it as: “So / that’s right.”"
"ちがいます","No it isn't, You are wrong","ちがいます (Chigaimasu)

Literal meaning: “No it isn't, You are wrong”.

Usage: Polite negation when correcting someone.

Politeness: Neutral.

Examples:
A: それ は じしょ ですか。 B: いいえ、ちがいます。→ A: Is that a dictionary? B: No, it isn’t.
ちがいます、ペン です。→ No, it’s a pen.

👉 Think of it as: “No, it isn’t.”"
"そうですか","I see, Is that so?","そうですか (Soudesuka)

Literal meaning: “I see, Is that so?”.

Usage: Shows acknowledgement/surprise when receiving new information.

Politeness: Neutral.

Examples:
A: あれ は にほんご の ほん です。 B: そうですか。→ I see.
そうですか、ありがとうございます。→ I see, thank you.

👉 Think of it as: “I see / is that so?”"
"あのう","well (used to show hesitation)","あのう (Anou)

Literal meaning: “well (used to show hesitation)”.

Usage: Filler used to soften or show hesitation before speaking.

Politeness: Neutral.

Examples:
あのう、しつもん が あります。→ Um, I have a question.
あのう、トイレ は どこ ですか。→ Excuse me (well), where is the restroom?

👉 Think of it as: “Um / well (hesitation).”"
"ほんのきもちです","It's nothing, It's a token of my gratitude","ほんのきもちです (Honnokimochidesu)

Literal meaning: “It's nothing, It's a token of my gratitude”.

Usage: Set phrase when giving a small present.

Politeness: Neutral.

Examples:
これ、どうぞ。ほんの きもち です。→ Here you are. It’s just a small gift.
ささやか です が、どうぞ。→ It’s small, but please accept it.

👉 Think of it as: “It’s just a small token.”"
"どうぞ","Please, Here you are (when offering someone something)","どうぞ (Douzo)

Literal meaning: “Please, Here you are (when offering someone something)”.

Usage: Used when offering something to someone.

Politeness: Neutral.

Examples:
どうぞ、おはいり ください。→ Please, come in.
これ、どうぞ。→ Here you are.

👉 Think of it as: “Please / here you are.”"
"どうも","Well, thanks","どうも (Doumo)

Literal meaning: “Well, thanks”.

Usage: Casual thanks or acknowledgement.

Politeness: Neutral.

Examples:
A: どうも。→ Thanks.
どうも、すみません。→ Thanks, sorry.

👉 Think of it as: “Thanks.”"
"ありがとう","Thank you","ありがとう (Arigatou)

Literal meaning: “Thank you”.

Usage: Expression of gratitude (very polite with どうもありがとうございます).

Politeness: Neutral.

Examples:
ありがとうございます。→ Thank you (polite).
どうも ありがとうございます。→ Thank you very much.

👉 Think of it as: “Thank you / thank you very much.”"
"どうもありがとございます","Thank you very much","どうもありがとございます (Doumoarigatogozaimasu)

Literal meaning: “Thank you very much”.

Usage: Expression of gratitude (very polite with どうもありがとうございます).

Politeness: Neutral.

Examples:
ありがとうございます。→ Thank you (polite).
どうも ありがとうございます。→ Thank you very much.

👉 Think of it as: “Thank you / thank you very much.”"
"これからおせわになります","Thank You in advance","これからおせわになります (Korekaraosewaninarimasu)

Literal meaning: “Thank You in advance”.

Usage: Polite phrase used when starting a new relationship (work/school).

Politeness: Neutral.

Examples:
これから おせわ に なります。→ I hope for your kind assistance.
どうぞ よろしく おねがいします。→ I look forward to working with you.

👉 Think of it as: “I’ll be in your care.”"
"こちらこそよろしく","I am pleased to meet you too","こちらこそよろしく (Kochirakosoyoroshiku)

Literal meaning: “I am pleased to meet you too”.

Usage: Polite reply to greetings like どうぞよろしく; returns the sentiment.

Politeness: Neutral.

Examples:
A: どうぞ よろしく。 B: こちらこそ よろしく。→ Nice to meet you, likewise.
こちらこそ、ありがとうございます。→ Thank you, likewise.

👉 Think of it as: “Likewise / pleased to meet you too.”"
