"しんかんせん","শিনকানসেন (বুলেট ট্রেন)","しんかんせん (Shinkansen)

Literal meaning: “শিনকানসেন (বুলেট ট্রেন)”.

Usage: একটি শিনকানসেন (বুলেট ট্রেন) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
しんかんせん です。→ এটি শিনকানসেন (বুলেট ট্রেন)।
ここ は しんかんせん です。→ এখানে শিনকানসেন (বুলেট ট্রেন)।

👉 Think of it as: “শিনকানসেন (বুলেট ট্রেন)।”"
"バス","বাস","バス (Basu)

Literal meaning: “বাস”.

Usage: একটি বাস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
バス です。→ এটি বাস।
ここ は バス です。→ এখানে বাস।

👉 Think of it as: “বাস।”"
"タクシー","ট্যাক্সি","タクシー (Takushii)

Literal meaning: “ট্যাক্সি”.

Usage: একটি ট্যাক্সি বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
タクシー です。→ এটি ট্যাক্সি।
ここ は タクシー です。→ এখানে ট্যাক্সি।

👉 Think of it as: “ট্যাক্সি।”"
"じてんしゃ","সাইকেল","じてんしゃ (Jitensha)

Literal meaning: “সাইকেল”.

Usage: একটি সাইকেল বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
じてんしゃ です。→ এটি সাইকেল।
ここ は じてんしゃ です。→ এখানে সাইকেল।

👉 Think of it as: “সাইকেল।”"
"あるいて","হেঁটে","あるいて (Aruite)

Literal meaning: “হেঁটে”.

Usage: একটি হেঁটে বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
あるいて です。→ এটি হেঁটে।
ここ は あるいて です。→ এখানে হেঁটে।

👉 Think of it as: “হেঁটে।”"
"ひと","মানুষ","ひと (Hito)

Literal meaning: “মানুষ”.

Usage: একটি মানুষ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ひと です。→ এটি মানুষ।
ここ は ひと です。→ এখানে মানুষ।

👉 Think of it as: “মানুষ।”"
"ともだち","বন্ধু","ともだち (Tomodachi)

Literal meaning: “বন্ধু”.

Usage: একটি বন্ধু বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ともだち です。→ এটি বন্ধু।
ここ は ともだち です。→ এখানে বন্ধু।

👉 Think of it as: “বন্ধু।”"
"かれ","সে (ছেলে)","かれ (Kare)

Literal meaning: “সে (ছেলে)”.

Usage: একটি সে (ছেলে) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
かれ です。→ এটি সে (ছেলে)।
ここ は かれ です。→ এখানে সে (ছেলে)।

👉 Think of it as: “সে (ছেলে)।”"
"かのじょ","সে (মেয়ে)","かのじょ (Kanojo)

Literal meaning: “সে (মেয়ে)”.

Usage: একটি সে (মেয়ে) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
かのじょ です。→ এটি সে (মেয়ে)।
ここ は かのじょ です。→ এখানে সে (মেয়ে)।

👉 Think of it as: “সে (মেয়ে)।”"
"かぞく","পরিবার","かぞく (Kazoku)

Literal meaning: “পরিবার”.

Usage: একটি পরিবার বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
かぞく です。→ এটি পরিবার।
ここ は かぞく です。→ এখানে পরিবার।

👉 Think of it as: “পরিবার।”"
"ひとりで","একাই","ひとりで (Hitori de)

Literal meaning: “একাই”.

Usage: একটি একাই বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ひとりで です。→ এটি একাই।
ここ は ひとりで です。→ এখানে একাই।

👉 Think of it as: “একাই।”"
"せんしゅう","গত সপ্তাহ","せんしゅう (Senshuu)

Literal meaning: “গত সপ্তাহ”.

Usage: একটি গত সপ্তাহ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
せんしゅう です。→ এটি গত সপ্তাহ।
ここ は せんしゅう です。→ এখানে গত সপ্তাহ।

👉 Think of it as: “গত সপ্তাহ।”"
"こんしゅう","এই সপ্তাহ","こんしゅう (Konshuu)

Literal meaning: “এই সপ্তাহ”.

Usage: একটি এই সপ্তাহ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
こんしゅう です。→ এটি এই সপ্তাহ।
ここ は こんしゅう です。→ এখানে এই সপ্তাহ।

👉 Think of it as: “এই সপ্তাহ।”"
"らいしゅう","আগামী সপ্তাহ","らいしゅう (Raishuu)

Literal meaning: “আগামী সপ্তাহ”.

Usage: একটি আগামী সপ্তাহ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
らいしゅう です。→ এটি আগামী সপ্তাহ।
ここ は らいしゅう です。→ এখানে আগামী সপ্তাহ।

👉 Think of it as: “আগামী সপ্তাহ।”"
"せんげつ","গত মাস","せんげつ (Sengetsu)

Literal meaning: “গত মাস”.

Usage: একটি গত মাস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
せんげつ です。→ এটি গত মাস।
ここ は せんげつ です。→ এখানে গত মাস।

👉 Think of it as: “গত মাস।”"
"こんげつ","এই মাস","こんげつ (Kongetsu)

Literal meaning: “এই মাস”.

Usage: একটি এই মাস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
こんげつ です。→ এটি এই মাস।
ここ は こんげつ です。→ এখানে এই মাস।

👉 Think of it as: “এই মাস।”"
"らいげつ","আগামী মাস","らいげつ (Raigetsu)

Literal meaning: “আগামী মাস”.

Usage: একটি আগামী মাস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
らいげつ です。→ এটি আগামী মাস।
ここ は らいげつ です。→ এখানে আগামী মাস।

👉 Think of it as: “আগামী মাস।”"
"きょねん","গত বছর","きょねん (Kyo'nen)

Literal meaning: “গত বছর”.

Usage: একটি গত বছর বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
きょねん です。→ এটি গত বছর।
ここ は きょねん です。→ এখানে গত বছর।

👉 Think of it as: “গত বছর।”"
"ことし","এই বছর","ことし (Kotoshi)

Literal meaning: “এই বছর”.

Usage: একটি এই বছর বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ことし です。→ এটি এই বছর।
ここ は ことし です。→ এখানে এই বছর।

👉 Think of it as: “এই বছর।”"
"らいねん","আগামী বছর","らいねん (Rainen)

Literal meaning: “আগামী বছর”.

Usage: একটি আগামী বছর বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
らいねん です。→ এটি আগামী বছর।
ここ は らいねん です。→ এখানে আগামী বছর।

👉 Think of it as: “আগামী বছর।”"
"～がつ","... মাস","～がつ (Gatsu)

Literal meaning: “... মাস”.

Usage: একটি ... মাস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
～がつ です。→ এটি ... মাস।
ここ は ～がつ です。→ এখানে ... মাস।

👉 Think of it as: “... মাস।”"
"なんがつ","কোন মাস","なんがつ (Nangatsu)

Literal meaning: “কোন মাস”.

Usage: একটি কোন মাস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
なんがつ です。→ এটি কোন মাস।
ここ は なんがつ です。→ এখানে কোন মাস।

👉 Think of it as: “কোন মাস।”"
"ついたち","তারিখ ১ (মাসের প্রথম দিন)","ついたち (Tsuitachi)

Literal meaning: “তারিখ ১ (মাসের প্রথম দিন)”.

Usage: একটি তারিখ ১ (মাসের প্রথম দিন) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ついたち です。→ এটি তারিখ ১ (মাসের প্রথম দিন)।
ここ は ついたち です。→ এখানে তারিখ ১ (মাসের প্রথম দিন)।

👉 Think of it as: “তারিখ ১ (মাসের প্রথম দিন)।”"
"ふつか","তারিখ ২","ふつか (Futsuka)

Literal meaning: “তারিখ ২”.

Usage: একটি তারিখ ২ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ふつか です。→ এটি তারিখ ২।
ここ は ふつか です。→ এখানে তারিখ ২।

👉 Think of it as: “তারিখ ২।”"
"みっか","তারিখ ৩","みっか (Mikka)

Literal meaning: “তারিখ ৩”.

Usage: একটি তারিখ ৩ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
みっか です。→ এটি তারিখ ৩।
ここ は みっか です。→ এখানে তারিখ ৩।

👉 Think of it as: “তারিখ ৩।”"
"よっか","তারিখ ৪","よっか (Yokka)

Literal meaning: “তারিখ ৪”.

Usage: একটি তারিখ ৪ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
よっか です。→ এটি তারিখ ৪।
ここ は よっか です。→ এখানে তারিখ ৪।

👉 Think of it as: “তারিখ ৪।”"
"いつか","তারিখ ৫","いつか (Itsuka)

Literal meaning: “তারিখ ৫”.

Usage: একটি তারিখ ৫ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
いつか です。→ এটি তারিখ ৫।
ここ は いつか です。→ এখানে তারিখ ৫।

👉 Think of it as: “তারিখ ৫।”"
"むいか","তারিখ ৬","むいか (Muika)

Literal meaning: “তারিখ ৬”.

Usage: একটি তারিখ ৬ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
むいか です。→ এটি তারিখ ৬।
ここ は むいか です。→ এখানে তারিখ ৬।

👉 Think of it as: “তারিখ ৬।”"
"なのか","তারিখ ৭","なのか (Nanoka)

Literal meaning: “তারিখ ৭”.

Usage: একটি তারিখ ৭ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
なのか です。→ এটি তারিখ ৭।
ここ は なのか です。→ এখানে তারিখ ৭।

👉 Think of it as: “তারিখ ৭।”"
"ようか","তারিখ ৮","ようか (Youka)

Literal meaning: “তারিখ ৮”.

Usage: একটি তারিখ ৮ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ようか です。→ এটি তারিখ ৮।
ここ は ようか です。→ এখানে তারিখ ৮।

👉 Think of it as: “তারিখ ৮।”"
"ここのか","তারিখ ৯","ここのか (Kokonoka)

Literal meaning: “তারিখ ৯”.

Usage: একটি তারিখ ৯ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ここのか です。→ এটি তারিখ ৯।
ここ は ここのか です。→ এখানে তারিখ ৯।

👉 Think of it as: “তারিখ ৯।”"
"とおか","তারিখ ১০","とおか (Tooka)

Literal meaning: “তারিখ ১০”.

Usage: একটি তারিখ ১০ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
とおか です。→ এটি তারিখ ১০।
ここ は とおか です。→ এখানে তারিখ ১০।

👉 Think of it as: “তারিখ ১০।”"
"じゅうよっか","তারিখ ১৪","じゅうよっか (Juuyokka)

Literal meaning: “তারিখ ১৪”.

Usage: একটি তারিখ ১৪ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
じゅうよっか です。→ এটি তারিখ ১৪।
ここ は じゅうよっか です。→ এখানে তারিখ ১৪।

👉 Think of it as: “তারিখ ১৪।”"
"はつか","তারিখ ২০","はつか (Hatsuka)

Literal meaning: “তারিখ ২০”.

Usage: একটি তারিখ ২০ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
はつか です。→ এটি তারিখ ২০।
ここ は はつか です。→ এখানে তারিখ ২০।

👉 Think of it as: “তারিখ ২০।”"
"にじゅうよっか","তারিখ ২৪","にじゅうよっか (Nijuuyokka)

Literal meaning: “তারিখ ২৪”.

Usage: একটি তারিখ ২৪ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
にじゅうよっか です。→ এটি তারিখ ২৪।
ここ は にじゅうよっか です。→ এখানে তারিখ ২৪।

👉 Think of it as: “তারিখ ২৪।”"
"～にち","... তারিখ","～にち (Nichi)

Literal meaning: “... তারিখ”.

Usage: একটি ... তারিখ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
～にち です。→ এটি ... তারিখ।
ここ は ～にち です。→ এখানে ... তারিখ।

👉 Think of it as: “... তারিখ।”"
"なんにち","কোন তারিখ?","なんにち (Nannichi)

Literal meaning: “কোন তারিখ?”.

Usage: একটি কোন তারিখ? বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
なんにち です。→ এটি কোন তারিখ?।
ここ は なんにち です。→ এখানে কোন তারিখ?।

👉 Think of it as: “কোন তারিখ?।”"
"たんじょうび","জন্মদিন","たんじょうび (Tanjoubi)

Literal meaning: “জন্মদিন”.

Usage: একটি জন্মদিন বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
たんじょうび です。→ এটি জন্মদিন।
ここ は たんじょうび です。→ এখানে জন্মদিন।

👉 Think of it as: “জন্মদিন।”"
"ふつう","লোকাল ট্রেন","ふつう (Futsuu)

Literal meaning: “লোকাল ট্রেন”.

Usage: একটি লোকাল ট্রেন বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ふつう です。→ এটি লোকাল ট্রেন।
ここ は ふつう です。→ এখানে লোকাল ট্রেন।

👉 Think of it as: “লোকাল ট্রেন।”"
"きゅうこう","এক্সপ্রেস ট্রেন","きゅうこう (Kyuukou)

Literal meaning: “এক্সপ্রেস ট্রেন”.

Usage: একটি এক্সপ্রেস ট্রেন বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
きゅうこう です。→ এটি এক্সপ্রেস ট্রেন।
ここ は きゅうこう です。→ এখানে এক্সপ্রেস ট্রেন।

👉 Think of it as: “এক্সপ্রেস ট্রেন।”"
"とっきゅう","স্পেশাল এক্সপ্রেস","とっきゅう (Tokkyuu)

Literal meaning: “স্পেশাল এক্সপ্রেস”.

Usage: একটি স্পেশাল এক্সপ্রেস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
とっきゅう です。→ এটি স্পেশাল এক্সপ্রেস।
ここ は とっきゅう です。→ এখানে স্পেশাল এক্সপ্রেস।

👉 Think of it as: “স্পেশাল এক্সপ্রেস।”"
"つぎの","পরের","つぎの (Tsugi no)

Literal meaning: “পরের”.

Usage: একটি পরের বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
つぎの です。→ এটি পরের।
ここ は つぎの です。→ এখানে পরের।

👉 Think of it as: “পরের।”"
"どういたしまして","স্বাগতম / কোনো সমস্যা নেই","どういたしまして (Dou itashimashite)

Literal meaning: “স্বাগতম / কোনো সমস্যা নেই”.

Usage: একটি স্বাগতম / কোনো সমস্যা নেই বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
どういたしまして です。→ এটি স্বাগতম / কোনো সমস্যা নেই।
ここ は どういたしまして です。→ এখানে স্বাগতম / কোনো সমস্যা নেই।

👉 Think of it as: “স্বাগতম / কোনো সমস্যা নেই।”"
"～ばんせん","প্ল্যাটফর্ম নম্বর...","～ばんせん (Bansen)

Literal meaning: “প্ল্যাটফর্ম নম্বর...”.

Usage: একটি প্ল্যাটফর্ম নম্বর... বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
～ばんせん です。→ এটি প্ল্যাটফর্ম নম্বর...।
ここ は ～ばんせん です。→ এখানে প্ল্যাটফর্ম নম্বর...।

👉 Think of it as: “প্ল্যাটফর্ম নম্বর...।”"
"ありがとうございました","ধন্যবাদ (অতীত)","ありがとうございました (Arigatou gozaimashita)

Literal meaning: “ধন্যবাদ (অতীত)”.

Usage: একটি ধন্যবাদ (অতীত) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ありがとうございました です。→ এটি ধন্যবাদ (অতীত)।
ここ は ありがとうございました です。→ এখানে ধন্যবাদ (অতীত)।

👉 Think of it as: “ধন্যবাদ (অতীত)।”"
"～ですね","… তাই না?","～ですね (Desu ne)

Literal meaning: “… তাই না?”.

Usage: একটি … তাই না? বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
～ですね です。→ এটি … তাই না?।
ここ は ～ですね です。→ এখানে … তাই না?।

👉 Think of it as: “… তাই না?।”"
"～にん","... জন (মানুষ গোনার কাউন্টার)","～にん (Nin)

Literal meaning: “... জন (মানুষ গোনার কাউন্টার)”.

Usage: একটি ... জন (মানুষ গোনার কাউন্টার) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
～にん です。→ এটি ... জন (মানুষ গোনার কাউন্টার)।
ここ は ～にん です。→ এখানে ... জন (মানুষ গোনার কাউন্টার)।

👉 Think of it as: “... জন (মানুষ গোনার কাউন্টার)।”"
