"しょくどう","ক্যান্টিন / খাবার ঘর","しょくどう (Shokudou)

Literal meaning: “ক্যান্টিন / খাবার ঘর”.

Usage: একটি ক্যান্টিন / খাবার ঘর বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
しょくどう です。→ এটি ক্যান্টিন / খাবার ঘর।
ここ は しょくどう です。→ এখানে ক্যান্টিন / খাবার ঘর।

👉 Think of it as: “ক্যান্টিন / খাবার ঘর।”"
"じむしょ","অফিস","じむしょ (Jimusho)

Literal meaning: “অফিস”.

Usage: একটি অফিস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
じむしょ です。→ এটি অফিস।
ここ は じむしょ です。→ এখানে অফিস।

👉 Think of it as: “অফিস।”"
"かいぎしつ","মিটিং রুম","かいぎしつ (Kaigishitsu)

Literal meaning: “মিটিং রুম”.

Usage: একটি মিটিং রুম বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
かいぎしつ です。→ এটি মিটিং রুম।
ここ は かいぎしつ です。→ এখানে মিটিং রুম।

👉 Think of it as: “মিটিং রুম।”"
"うけつけ","রিসেপশন","うけつけ (Uketsuke)

Literal meaning: “রিসেপশন”.

Usage: একটি রিসেপশন বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
うけつけ です。→ এটি রিসেপশন।
ここ は うけつけ です。→ এখানে রিসেপশন।

👉 Think of it as: “রিসেপশন।”"
"ロビー","লবি","ロビー (Roobii)

Literal meaning: “লবি”.

Usage: একটি লবি বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ロビー です。→ এটি লবি।
ここ は ロビー です。→ এখানে লবি।

👉 Think of it as: “লবি।”"
"へや","ঘর / রুম","へや (Heya)

Literal meaning: “ঘর / রুম”.

Usage: একটি ঘর / রুম বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
へや です。→ এটি ঘর / রুম।
ここ は へや です。→ এখানে ঘর / রুম।

👉 Think of it as: “ঘর / রুম।”"
"トイレ","টয়লেট / বাথরুম","トイレ (Toire)

Literal meaning: “টয়লেট / বাথরুম”.

Usage: একটি টয়লেট / বাথরুম বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
トイレ です。→ এটি টয়লেট / বাথরুম।
ここ は トイレ です。→ এখানে টয়লেট / বাথরুম।

👉 Think of it as: “টয়লেট / বাথরুম।”"
"かいだん","সিঁড়ি","かいだん (Kaidan)

Literal meaning: “সিঁড়ি”.

Usage: একটি সিঁড়ি বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
かいだん です。→ এটি সিঁড়ি।
ここ は かいだん です。→ এখানে সিঁড়ি।

👉 Think of it as: “সিঁড়ি।”"
"エレベーター","লিফট / এলিভেটর","エレベーター (Erebeetaa)

Literal meaning: “লিফট / এলিভেটর”.

Usage: একটি লিফট / এলিভেটর বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
エレベーター です。→ এটি লিফট / এলিভেটর।
ここ は エレベーター です。→ এখানে লিফট / এলিভেটর।

👉 Think of it as: “লিফট / এলিভেটর।”"
"エスカレーター","এস্কেলেটর","エスカレーター (Esukareetaa)

Literal meaning: “এস্কেলেটর”.

Usage: একটি এস্কেলেটর বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
エスカレーター です。→ এটি এস্কেলেটর।
ここ は エスカレーター です。→ এখানে এস্কেলেটর।

👉 Think of it as: “এস্কেলেটর।”"
"くに","দেশ","くに (Kuni)

Literal meaning: “দেশ”.

Usage: একটি দেশ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
くに です。→ এটি দেশ।
ここ は くに です。→ এখানে দেশ।

👉 Think of it as: “দেশ।”"
"かいしゃ","কোম্পানি / অফিস","かいしゃ (Kaisha)

Literal meaning: “কোম্পানি / অফিস”.

Usage: একটি কোম্পানি / অফিস বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
かいしゃ です。→ এটি কোম্পানি / অফিস।
ここ は かいしゃ です。→ এখানে কোম্পানি / অফিস।

👉 Think of it as: “কোম্পানি / অফিস।”"
"うち","বাড়ি","うち (Uchi)

Literal meaning: “বাড়ি”.

Usage: একটি বাড়ি বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
うち です。→ এটি বাড়ি।
ここ は うち です。→ এখানে বাড়ি।

👉 Think of it as: “বাড়ি।”"
"でんわ","টেলিফোন","でんわ (Denwa)

Literal meaning: “টেলিফোন”.

Usage: একটি টেলিফোন বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
でんわ です。→ এটি টেলিফোন।
ここ は でんわ です。→ এখানে টেলিফোন।

👉 Think of it as: “টেলিফোন।”"
"くつ","জুতো","くつ (Kutsu)

Literal meaning: “জুতো”.

Usage: একটি জুতো বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
くつ です。→ এটি জুতো।
ここ は くつ です。→ এখানে জুতো।

👉 Think of it as: “জুতো।”"
"ネクタイ","টাই","ネクタイ (Nekutai)

Literal meaning: “টাই”.

Usage: একটি টাই বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ネクタイ です。→ এটি টাই।
ここ は ネクタイ です。→ এখানে টাই।

👉 Think of it as: “টাই।”"
"ワイン","মদ / ওয়াইন","ワイン (Wain)

Literal meaning: “মদ / ওয়াইন”.

Usage: একটি মদ / ওয়াইন বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ワイン です。→ এটি মদ / ওয়াইন।
ここ は ワイン です。→ এখানে মদ / ওয়াইন।

👉 Think of it as: “মদ / ওয়াইন।”"
"たばこ","সিগারেট","たばこ (Tabako)

Literal meaning: “সিগারেট”.

Usage: একটি সিগারেট বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
たばこ です。→ এটি সিগারেট।
ここ は たばこ です。→ এখানে সিগারেট।

👉 Think of it as: “সিগারেট।”"
"うりば","বিক্রয় বিভাগ","うりば (Uriba)

Literal meaning: “বিক্রয় বিভাগ”.

Usage: একটি বিক্রয় বিভাগ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
うりば です。→ এটি বিক্রয় বিভাগ।
ここ は うりば です。→ এখানে বিক্রয় বিভাগ।

👉 Think of it as: “বিক্রয় বিভাগ।”"
"ちか","ভূগর্ভ / বেজমেন্ট","ちか (Chika)

Literal meaning: “ভূগর্ভ / বেজমেন্ট”.

Usage: একটি ভূগর্ভ / বেজমেন্ট বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ちか です。→ এটি ভূগর্ভ / বেজমেন্ট।
ここ は ちか です。→ এখানে ভূগর্ভ / বেজমেন্ট।

👉 Think of it as: “ভূগর্ভ / বেজমেন্ট।”"
"なんがい","কোন তলা","なんがい (Nangai)

Literal meaning: “কোন তলা”.

Usage: একটি কোন তলা বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
なんがい です。→ এটি কোন তলা।
ここ は なんがい です。→ এখানে কোন তলা।

👉 Think of it as: “কোন তলা।”"
"～えん","ইয়েন (জাপানি মুদ্রা)","～えん (En)

Literal meaning: “ইয়েন (জাপানি মুদ্রা)”.

Usage: একটি ইয়েন (জাপানি মুদ্রা) বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
～えん です。→ এটি ইয়েন (জাপানি মুদ্রা)।
ここ は ～えん です。→ এখানে ইয়েন (জাপানি মুদ্রা)।

👉 Think of it as: “ইয়েন (জাপানি মুদ্রা)।”"
"いくら","কত দাম","いくら (Ikura)

Literal meaning: “কত দাম”.

Usage: একটি কত দাম বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
いくら です。→ এটি কত দাম।
ここ は いくら です。→ এখানে কত দাম।

👉 Think of it as: “কত দাম।”"
"ひゃく","একশো","ひゃく (Hyaku)

Literal meaning: “একশো”.

Usage: একটি একশো বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
ひゃく です。→ এটি একশো।
ここ は ひゃく です。→ এখানে একশো।

👉 Think of it as: “একশো।”"
"せん","এক হাজার","せん (Sen)

Literal meaning: “এক হাজার”.

Usage: একটি এক হাজার বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
せん です。→ এটি এক হাজার।
ここ は せん です。→ এখানে এক হাজার।

👉 Think of it as: “এক হাজার।”"
"まん","দশ হাজার","まん (Man)

Literal meaning: “দশ হাজার”.

Usage: একটি দশ হাজার বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
まん です。→ এটি দশ হাজার।
ここ は まん です。→ এখানে দশ হাজার।

👉 Think of it as: “দশ হাজার।”"
"すみません","মাফ করবেন / দুঃখিত","すみません (Sumimasen)

Literal meaning: “মাফ করবেন / দুঃখিত”.

Usage: একটি মাফ করবেন / দুঃখিত বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
すみません です。→ এটি মাফ করবেন / দুঃখিত।
ここ は すみません です。→ এখানে মাফ করবেন / দুঃখিত।

👉 Think of it as: “মাফ করবেন / দুঃখিত।”"
"どうも","ধন্যবাদ","どうも (Doumo)

Literal meaning: “ধন্যবাদ”.

Usage: একটি ধন্যবাদ বোঝাতে ব্যবহৃত হয়।

Politeness: Neutral.

Examples:
どうも です。→ এটি ধন্যবাদ।
ここ は どうも です。→ এখানে ধন্যবাদ।

👉 Think of it as: “ধন্যবাদ।”"
